,dataset_index,machine,shot
3240,8767,east,56768
3241,9115,east,57431
3242,985,d3d,158486
3243,10719,east,63819
3244,3277,d3d,163812
3245,1586,d3d,159711
3246,13294,east,69429
3247,16547,east,75327
3248,15561,east,73806
3249,21294,cmod,1160420018
3250,18826,east,81145
3251,1929,d3d,160477
3252,3504,d3d,164485
3253,8914,east,57005
3254,4193,d3d,166172
3255,3810,d3d,165189
3256,14983,east,72868
3257,14331,east,71213
3258,18824,east,81143
3259,4224,d3d,166320
3260,2046,d3d,160706
3261,14673,east,72118
3262,5298,d3d,169987
3263,11235,east,64625
3264,14654,east,71723
3265,19051,east,81451
3266,1100,d3d,158700
3267,21117,cmod,1151001007
3268,18219,east,80123
3269,12105,east,66737
3270,16057,east,74658
3271,19369,cmod,1120907020
3272,11238,east,64628
3273,9879,east,62386
3274,7786,d3d,176979
3275,17792,east,79289
3276,20842,cmod,1150820008
3277,10972,east,64271
3278,12976,east,68822
3279,121,d3d,156650
3280,5414,d3d,170245
3281,4116,d3d,166048
3282,16260,east,74950
3283,4267,d3d,166413
3284,11589,east,65589
3285,8213,east,55744
3286,17366,east,78474
3287,11421,east,64920
3288,19728,cmod,1140618020
3289,10512,east,63517
3290,2999,d3d,163113
3291,14811,east,72605
3292,11735,east,66076
3293,13242,east,69287
3294,18137,east,79956
3295,14765,east,72376
3296,5687,d3d,170833
3297,9268,east,59772
3298,20065,cmod,1140807025
3299,21498,cmod,1160513014
3300,12201,east,67016
3301,2401,d3d,161370
3302,4190,d3d,166169
3303,19726,cmod,1140618018
3304,17374,east,78484
3305,10048,east,62601
3306,1946,d3d,160503
3307,5259,d3d,169898
3308,6874,d3d,174895
3309,9619,east,61802
3310,14943,east,72822
3311,17113,east,77407
3312,17688,east,79061
3313,6638,d3d,174300
3314,10245,east,62868
3315,12900,east,68554
3316,16299,east,74990
3317,3449,d3d,164346
3318,11491,east,65010
3319,20071,cmod,1140814004
3320,2966,d3d,163041
3321,14469,east,71458
3322,20278,cmod,1150604010
3323,22090,cmod,1160809025
3324,19838,cmod,1140714020
3325,11212,east,64594
3326,18567,east,80699
3327,8059,east,55514
3328,15123,east,73086
3329,17386,east,78500
3330,313,d3d,156950
3331,9724,east,62187
3332,12043,east,66646
3333,1811,d3d,160257
3334,4532,d3d,166928
3335,21313,cmod,1160421022
3336,18714,east,80961
3337,17209,east,77583
3338,1818,d3d,160270
3339,5795,d3d,171248
3340,5453,d3d,170295
3341,16779,east,76545
3342,213,d3d,156801
3343,13271,east,69360
3344,22512,cmod,1160927029
3345,5863,d3d,171461
3346,21760,cmod,1160629018
3347,15327,east,73418
3348,2333,d3d,161234
3349,11450,east,64962
3350,15839,east,74292
3351,9899,east,62412
3352,17268,east,77660
3353,7564,d3d,176394
3354,2272,d3d,161143
3355,6132,d3d,172460
3356,21508,cmod,1160518005
3357,3816,d3d,165238
3358,12750,east,67815
3359,1159,d3d,158821
3360,1319,d3d,159174
3361,9646,east,61897
3362,2579,d3d,161624
3363,9787,east,62266
3364,20693,cmod,1150805003
3365,14984,east,72869
3366,12410,east,67319
3367,3197,d3d,163507
3368,8477,east,56243
3369,16170,east,74843
3370,4108,d3d,166037
3371,20954,cmod,1150911021
3372,12372,east,67249
3373,686,d3d,157903
3374,16153,east,74826
3375,1595,d3d,159720
3376,20943,cmod,1150904020
3377,18692,east,80925
3378,238,d3d,156846
3379,11425,east,64927
3380,15793,east,74141
3381,6150,d3d,172495
3382,7557,d3d,176370
3383,1264,d3d,158996
3384,18270,east,80213
3385,14570,east,71587
3386,17545,east,78759
3387,17780,east,79274
3388,18457,east,80521
3389,9691,east,62127
3390,6409,d3d,173811
3391,10591,east,63631
3392,2384,d3d,161328
3393,21296,cmod,1160420020
3394,10431,east,63415
3395,15451,east,73643
3396,4831,d3d,167547
3397,16484,east,75252
3398,15467,east,73660
3399,12769,east,67846
3400,3204,d3d,163514
3401,14251,east,71094
3402,8101,east,55589
3403,9609,east,61714
3404,5787,d3d,171220
3405,8009,east,55449
3406,5745,d3d,171112
3407,22445,cmod,1160922001
3408,8607,east,56506
3409,22328,cmod,1160908023
3410,13796,east,70373
3411,18760,east,81043
3412,17213,east,77590
3413,8055,east,55508
3414,17444,east,78606
3415,7909,east,55269
3416,9999,east,62546
3417,2977,d3d,163053
3418,14954,east,72836
3419,10161,east,62760
3420,4514,d3d,166901
3421,17198,east,77570
3422,8353,east,56004
3423,8571,east,56423
3424,22239,cmod,1160826009
3425,22422,cmod,1160920018
3426,12863,east,68419
3427,5966,d3d,171926
3428,13210,east,69224
3429,18083,east,79861
3430,12460,east,67409
3431,1444,d3d,159390
3432,1831,d3d,160296
3433,11449,east,64961
3434,2563,d3d,161601
3435,2405,d3d,161374
3436,160,d3d,156709
3437,8171,east,55681
3438,22176,cmod,1160818016
3439,10661,east,63755
3440,14445,east,71431
3441,21815,cmod,1160701024
3442,1865,d3d,160358
3443,8510,east,56308
3444,2274,d3d,161145
3445,6590,d3d,174220
3446,12337,east,67200
3447,14439,east,71424
3448,1674,d3d,160030
3449,15810,east,74180
3450,865,d3d,158199
3451,12918,east,68700
3452,12525,east,67495
3453,15648,east,73921
3454,20669,cmod,1150731015
3455,19412,cmod,1140220012
3456,9030,east,57297
3457,663,d3d,157806
3458,14703,east,72234
3459,11789,east,66199
3460,3699,d3d,164987
3461,11897,east,66461
3462,12845,east,67959
3463,17476,east,78650
3464,4722,d3d,167404
3465,1087,d3d,158687
3466,9106,east,57417
3467,15012,east,72911
3468,6302,d3d,173382
3469,12209,east,67024
3470,7635,d3d,176661
3471,2101,d3d,160836
3472,7468,d3d,176192
3473,11575,east,65151
3474,13764,east,70251
3475,15633,east,73898
3476,116,d3d,156645
3477,5333,d3d,170054
3478,20125,cmod,1140821027
3479,4252,d3d,166389
3480,2030,d3d,160684
3481,8492,east,56289
3482,9347,east,60141
3483,18384,east,80397
3484,15244,east,73265
3485,18031,east,79786
3486,3523,d3d,164572
3487,3336,d3d,164106
3488,17173,east,77513
3489,442,d3d,157262
3490,12234,east,67069
3491,4795,d3d,167495
3492,16591,east,75400
3493,11116,east,64463
3494,17693,east,79071
3495,8151,east,55660
3496,16999,east,77169
3497,1758,d3d,160179
3498,1553,d3d,159613
3499,7765,d3d,176942
3500,9728,east,62191
3501,21515,cmod,1160518012
3502,13281,east,69413
3503,21381,cmod,1160503009
3504,1737,d3d,160127
3505,15281,east,73322
3506,8478,east,56244
3507,21790,cmod,1160630026
3508,22010,cmod,1160803022
3509,12507,east,67471
3510,3627,d3d,164824
3511,19009,east,81394
3512,3030,d3d,163157
3513,10646,east,63724
3514,19655,cmod,1140523013
3515,12565,east,67552
3516,13519,east,69835
3517,9720,east,62181
3518,5739,d3d,171105
3519,21664,cmod,1160617010
3520,2695,d3d,162350
3521,22380,cmod,1160914023
3522,16847,east,76847
3523,17443,east,78605
3524,9821,east,62315
3525,3896,d3d,165443
3526,5444,d3d,170283
3527,17535,east,78748
3528,9965,east,62497
3529,18257,east,80183
3530,15474,east,73670
3531,12611,east,67616
3532,15041,east,72974
3533,14961,east,72843
3534,10306,east,62959
3535,19700,cmod,1140617009
3536,18923,east,81288
3537,20683,cmod,1150804013
3538,11126,east,64489
3539,18718,east,80965
3540,10700,east,63798
3541,16393,east,75120
3542,15117,east,73080
3543,7485,d3d,176223
3544,2187,d3d,161011
3545,3507,d3d,164527
3546,1941,d3d,160494
3547,12981,east,68828
3548,19609,cmod,1140515014
3549,18231,east,80140
3550,14438,east,71422
3551,9700,east,62137
3552,3196,d3d,163506
3553,15148,east,73115
3554,8058,east,55513
3555,3961,d3d,165541
3556,6235,d3d,173199
3557,5515,d3d,170399
3558,12117,east,66753
3559,2675,d3d,162305
3560,8701,east,56665
3561,9288,east,59954
3562,15410,east,73574
3563,18744,east,81018
3564,18552,east,80677
3565,17276,east,77668
3566,8085,east,55561
3567,9675,east,62088
3568,21115,cmod,1151001005
3569,7982,east,55369
3570,20182,cmod,1150508031
3571,3074,d3d,163229
3572,3402,d3d,164251
3573,5995,d3d,171964
3574,2882,d3d,162932
3575,15160,east,73147
3576,14981,east,72865
3577,15789,east,74137
3578,643,d3d,157746
3579,7629,d3d,176548
3580,15376,east,73508
3581,8882,east,56939
3582,21009,cmod,1150922023
3583,1718,d3d,160102
3584,17281,east,77674
3585,1075,d3d,158674
3586,9504,east,61427
3587,4352,d3d,166543
3588,14978,east,72861
3589,16601,east,75428
3590,15057,east,73008
3591,19644,cmod,1140522014
3592,11073,east,64410
3593,14038,east,70784
3594,9968,east,62501
3595,3016,d3d,163136
3596,21308,cmod,1160421012
3597,7734,d3d,176890
3598,15342,east,73445
3599,7947,east,55324
3600,287,d3d,156906
3601,19668,cmod,1140605022
3602,4310,d3d,166467
3603,5619,d3d,170719
3604,13109,east,69044
3605,2145,d3d,160919
3606,3693,d3d,164979
3607,12812,east,67909
3608,2184,d3d,161007
3609,18941,east,81310
3610,12614,east,67619
3611,16014,east,74599
3612,260,d3d,156869
3613,15542,east,73774
3614,7163,d3d,175542
3615,9222,east,59505
3616,3605,d3d,164776
3617,9486,east,61403
3618,20580,cmod,1150723008
3619,5252,d3d,169890
3620,16396,east,75123
3621,1743,d3d,160147
3622,422,d3d,157230
3623,18463,east,80527
3624,3845,d3d,165317
3625,7668,d3d,176744
3626,619,d3d,157715
3627,13767,east,70259
3628,8824,east,56851
3629,14427,east,71402
3630,9097,east,57408
3631,11785,east,66183
3632,1171,d3d,158833
3633,16112,east,74728
3634,21910,cmod,1160720009
3635,4846,d3d,167568
3636,6408,d3d,173810
3637,22083,cmod,1160809018
3638,5021,d3d,169080
3639,12176,east,66971
3640,10827,east,64004
3641,15917,east,74461
3642,3459,d3d,164362
3643,17117,east,77414
3644,1873,d3d,160396
3645,10267,east,62903
3646,4956,d3d,168800
3647,316,d3d,157038
3648,2228,d3d,161078
3649,15255,east,73288
3650,5263,d3d,169902
3651,13476,east,69737
3652,18793,east,81086
3653,19094,east,81508
3654,3370,d3d,164190
3655,14927,east,72794
3656,1849,d3d,160330
3657,11152,east,64522
3658,3263,d3d,163789
3659,7847,east,55180
3660,3022,d3d,163148
3661,17877,east,79513
3662,4711,d3d,167388
3663,14935,east,72809
3664,14424,east,71398
3665,18876,east,81229
3666,284,d3d,156903
3667,10119,east,62700
3668,3553,d3d,164619
3669,21431,cmod,1160505017
3670,14320,east,71199
3671,2720,d3d,162502
3672,10893,east,64131
3673,15203,east,73216
3674,11731,east,66057
3675,6633,d3d,174288
3676,6983,d3d,175164
3677,17060,east,77280
3678,18654,east,80819
3679,3889,d3d,165436
3680,21667,cmod,1160617016
3681,15639,east,73908
3682,8010,east,55450
3683,6247,d3d,173229
3684,2618,d3d,162177
3685,12189,east,67003
3686,872,d3d,158206
3687,13089,east,69015
3688,2634,d3d,162237
3689,1415,d3d,159352
3690,14286,east,71146
3691,9103,east,57414
3692,2195,d3d,161019
3693,9498,east,61417
3694,15026,east,72936
3695,14075,east,70846
3696,10146,east,62744
3697,8326,east,55951
3698,11302,east,64746
3699,19082,east,81491
3700,1223,d3d,158949
3701,2142,d3d,160915
3702,21915,cmod,1160720015
3703,6785,d3d,174716
3704,21418,cmod,1160505002
3705,1827,d3d,160291
3706,12671,east,67691
3707,392,d3d,157137
3708,3966,d3d,165549
3709,20586,cmod,1150723014
3710,6627,d3d,174280
3711,5276,d3d,169927
3712,22287,cmod,1160831012
3713,9393,east,60232
3714,15947,east,74508
3715,21433,cmod,1160505020
3716,19087,east,81498
3717,7960,east,55339
3718,15409,east,73573
3719,14971,east,72854
3720,15743,east,74064
3721,18225,east,80131
3722,20297,cmod,1150610011
3723,19481,cmod,1140227022
3724,7548,d3d,176342
3725,21543,cmod,1160526004
3726,5243,d3d,169870
3727,15581,east,73826
3728,1248,d3d,158975
3729,19473,cmod,1140227014
3730,4911,d3d,168692
3731,5236,d3d,169855
3732,8617,east,56533
3733,12505,east,67469
3734,3305,d3d,164050
3735,5794,d3d,171237
3736,6619,d3d,174266
3737,16134,east,74766
3738,17739,east,79210
3739,8154,east,55663
3740,438,d3d,157258
3741,12719,east,67772
3742,17797,east,79301
3743,2801,d3d,162763
3744,7054,d3d,175280
3745,8925,east,57020
3746,6151,d3d,172496
3747,2071,d3d,160791
3748,19059,east,81460
3749,2655,d3d,162258
3750,13248,east,69307
3751,6793,d3d,174745
3752,3738,d3d,165051
3753,14499,east,71497
3754,8130,east,55630
3755,7619,d3d,176529
3756,7228,d3d,175683
3757,2020,d3d,160669
3758,17160,east,77485
3759,4547,d3d,166949
3760,13327,east,69528
3761,13964,east,70602
3762,4778,d3d,167475
3763,12006,east,66600
3764,302,d3d,156927
3765,9026,east,57292
3766,712,d3d,157952
3767,5265,d3d,169904
3768,129,d3d,156659
3769,5284,d3d,169935
3770,20373,cmod,1150623005
3771,5132,d3d,169465
3772,10265,east,62890
3773,17944,east,79637
3774,645,d3d,157749
3775,8938,east,57036
3776,17141,east,77446
3777,10040,east,62592
3778,6375,d3d,173739
3779,6719,d3d,174612
3780,5947,d3d,171655
3781,13824,east,70405
3782,17274,east,77666
3783,17433,east,78594
3784,16138,east,74770
3785,9083,east,57392
3786,13525,east,69921
3787,17890,east,79529
3788,3194,d3d,163504
3789,2847,d3d,162874
3790,349,d3d,157082
3791,18912,east,81274
3792,18129,east,79947
3793,20929,cmod,1150904006
3794,15522,east,73741
3795,18290,east,80250
3796,6914,d3d,174971
3797,9392,east,60231
3798,3282,d3d,163828
3799,22338,cmod,1160909009
3800,3087,d3d,163260
3801,4235,d3d,166343
3802,10801,east,63960
3803,1416,d3d,159353
3804,9139,east,57474
3805,6514,d3d,174095
3806,8885,east,56942
3807,10789,east,63947
3808,12912,east,68691
3809,10876,east,64114
3810,19194,cmod,1120105033
3811,1348,d3d,159255
3812,758,d3d,158017
3813,11775,east,66162
3814,18258,east,80184
3815,11839,east,66347
3816,10509,east,63514
3817,8219,east,55753
3818,16026,east,74613
3819,19692,cmod,1140613025
3820,17664,east,78996
3821,6388,d3d,173766
3822,13412,east,69661
3823,4008,d3d,165762
3824,8737,east,56723
3825,8552,east,56379
3826,17316,east,77726
3827,19195,cmod,1120106009
3828,18791,east,81084
3829,21230,cmod,1160414017
3830,4737,d3d,167420
3831,7753,d3d,176926
3832,4319,d3d,166486
3833,8499,east,56296
3834,2055,d3d,160716
3835,15021,east,72926
3836,9011,east,57226
3837,3539,d3d,164601
3838,16498,east,75267
3839,2293,d3d,161167
3840,9897,east,62406
3841,5146,d3d,169495
3842,16071,east,74674
3843,20817,cmod,1150818019
3844,16830,east,76811
3845,3387,d3d,164218
3846,1231,d3d,158957
3847,10955,east,64252
3848,7311,d3d,175873
3849,15736,east,74057
3850,21442,cmod,1160506001
3851,9244,east,59645
3852,16095,east,74711
3853,7399,d3d,176006
3854,5009,d3d,169025
3855,9588,east,61629
3856,15054,east,73005
3857,8152,east,55661
3858,10795,east,63953
3859,11630,east,65800
3860,11857,east,66403
3861,9780,east,62259
3862,14458,east,71446
3863,12847,east,67961
3864,12081,east,66706
3865,10707,east,63806
3866,21521,cmod,1160518018
3867,12455,east,67403
3868,13948,east,70585
3869,19587,cmod,1140514021
3870,14711,east,72249
3871,14173,east,70991
3872,4775,d3d,167471
3873,4163,d3d,166122
3874,12788,east,67881
3875,6718,d3d,174611
3876,15254,east,73287
3877,1981,d3d,160568
3878,15790,east,74138
3879,1752,d3d,160163
3880,10946,east,64240
3881,10655,east,63736
3882,13300,east,69454
3883,3297,d3d,164041
3884,9616,east,61798
3885,11628,east,65797
3886,21097,cmod,1150930001
3887,19878,cmod,1140722012
3888,12816,east,67913
3889,19092,east,81504
3890,7273,d3d,175811
3891,18754,east,81036
3892,3488,d3d,164455
3893,12751,east,67816
3894,5961,d3d,171921
3895,8758,east,56751
3896,7292,d3d,175833
3897,21759,cmod,1160629017
3898,301,d3d,156925
3899,17291,east,77696
3900,13010,east,68869
3901,21989,cmod,1160728022
3902,5029,d3d,169102
3903,21109,cmod,1150930013
3904,8683,east,56622
3905,616,d3d,157710
3906,17230,east,77610
3907,2032,d3d,160686
3908,20385,cmod,1150623020
3909,11496,east,65017
3910,8975,east,57130
3911,15643,east,73914
3912,9211,east,59489
3913,6259,d3d,173251
3914,20692,cmod,1150804028
3915,16154,east,74827
3916,13932,east,70558
3917,18816,east,81130
3918,20295,cmod,1150610009
3919,7578,d3d,176464
3920,13178,east,69177
3921,17277,east,77669
3922,11924,east,66491
3923,11247,east,64647
3924,13798,east,70376
3925,2018,d3d,160666
3926,22000,cmod,1160729006
3927,5657,d3d,170790
3928,21467,cmod,1160511014
3929,11868,east,66414
3930,1823,d3d,160286
3931,21538,cmod,1160525027
3932,2173,d3d,160994
3933,12842,east,67956
3934,21246,cmod,1160415003
3935,1546,d3d,159599
3936,16364,east,75084
3937,19188,east,81687
3938,4535,d3d,166931
3939,8956,east,57083
3940,14559,east,71576
3941,15291,east,73333
3942,7459,d3d,176182
3943,13583,east,69996
3944,2965,d3d,163040
3945,4420,d3d,166698
3946,16974,east,77112
3947,22477,cmod,1160923022
3948,20639,cmod,1150730007
3949,20129,cmod,1140821031
3950,18095,east,79877
3951,1178,d3d,158887
3952,10543,east,63565
3953,18576,east,80720
3954,2738,d3d,162528
3955,9984,east,62529
3956,8027,east,55475
3957,9024,east,57285
3958,11400,east,64894
3959,541,d3d,157504
3960,14699,east,72227
3961,4793,d3d,167493
3962,15082,east,73036
3963,11915,east,66482
3964,3745,d3d,165058
3965,19954,cmod,1140730021
3966,7981,east,55368
3967,1314,d3d,159161
3968,7722,d3d,176878
3969,19187,east,81686
3970,1728,d3d,160116
3971,14066,east,70836
3972,21078,cmod,1150928029
3973,20288,cmod,1150604022
3974,13684,east,70148
3975,9800,east,62280
3976,2822,d3d,162789
3977,9293,east,59968
3978,19182,east,81680
3979,19906,cmod,1140723026
3980,3001,d3d,163115
3981,4941,d3d,168773
3982,15274,east,73315
3983,21472,cmod,1160511019
3984,20310,cmod,1150612030
3985,7921,east,55294
3986,4729,d3d,167412
3987,337,d3d,157065
3988,8580,east,56445
3989,15606,east,73858
3990,16151,east,74824
3991,13289,east,69423
3992,13942,east,70577
3993,8933,east,57029
3994,12293,east,67140
3995,9239,east,59636
3996,17598,east,78843
3997,8610,east,56512
3998,8310,east,55930
3999,5383,d3d,170158
4000,12304,east,67153
4001,3618,d3d,164801
4002,11698,east,65946
4003,280,d3d,156899
4004,22253,cmod,1160826024
4005,10681,east,63779
4006,5286,d3d,169937
4007,20975,cmod,1150916025
4008,11307,east,64751
4009,6092,d3d,172372
4010,8149,east,55658
4011,20748,cmod,1150812022
4012,22288,cmod,1160831013
4013,6592,d3d,174232
4014,2286,d3d,161158
4015,3483,d3d,164447
4016,1378,d3d,159294
4017,19548,cmod,1140513010
4018,2239,d3d,161092
4019,18799,east,81092
4020,20199,cmod,1150514005
4021,11923,east,66490
4022,14958,east,72840
4023,16976,east,77125
4024,1669,d3d,160022
4025,22455,cmod,1160922011
4026,9273,east,59780
4027,7294,d3d,175835
4028,5297,d3d,169981
4029,8160,east,55670
4030,17913,east,79576
4031,629,d3d,157731
4032,8673,east,56610
4033,12754,east,67822
4034,12953,east,68762
4035,2099,d3d,160831
4036,9637,east,61867
4037,7829,east,55040
4038,16822,east,76742
4039,11158,east,64529
4040,10104,east,62683
4041,17973,east,79686
4042,5724,d3d,170885
4043,1726,d3d,160114
4044,17093,east,77377
4045,4708,d3d,167385
4046,13701,east,70169
4047,13869,east,70470
4048,6868,d3d,174889
4049,8449,east,56192
4050,12607,east,67612
4051,5244,d3d,169871
4052,9204,east,59474
4053,17861,east,79483
4054,15486,east,73686
4055,10953,east,64247
4056,3116,d3d,163320
4057,20285,cmod,1150604019
4058,2623,d3d,162209
4059,709,d3d,157947
4060,12775,east,67854
4061,15862,east,74361
4062,15840,east,74293
4063,9471,east,61321
4064,11059,east,64394
4065,9914,east,62437
4066,7445,d3d,176071
4067,15083,east,73037
4068,1357,d3d,159268
4069,20256,cmod,1150529009
4070,11035,east,64358
4071,38,d3d,156420
4072,11708,east,65967
4073,3360,d3d,164171
4074,14009,east,70680
4075,14207,east,71039
4076,20596,cmod,1150723032
4077,2975,d3d,163051
4078,325,d3d,157049
4079,19243,cmod,1120222015
4080,10523,east,63541
4081,3325,d3d,164094
4082,16124,east,74750
4083,11137,east,64504
4084,20926,cmod,1150904002
4085,17788,east,79285
4086,14844,east,72679
4087,21346,cmod,1160426014
4088,21343,cmod,1160426011
4089,20765,cmod,1150813009
4090,22446,cmod,1160922002
4091,11430,east,64938
4092,2497,d3d,161508
4093,21728,cmod,1160628007
4094,6338,d3d,173549
4095,14849,east,72685
4096,10536,east,63558
4097,8497,east,56294
4098,1478,d3d,159448
4099,7160,d3d,175538
4100,12613,east,67618
4101,2824,d3d,162793
4102,198,d3d,156777
4103,19494,cmod,1140228009
4104,2434,d3d,161410
4105,10808,east,63973
4106,5427,d3d,170261
4107,8618,east,56536
4108,11130,east,64495
4109,1528,d3d,159563
4110,14398,east,71341
4111,22240,cmod,1160826010
4112,742,d3d,157994
4113,9430,east,61198
4114,16573,east,75366
4115,2557,d3d,161595
4116,10855,east,64074
4117,8889,east,56947
4118,19876,cmod,1140722009
4119,16224,east,74904
4120,3657,d3d,164874
4121,15235,east,73255
4122,19017,east,81402
4123,12075,east,66689
4124,18044,east,79806
4125,15729,east,74050
