,dataset_index,machine,shot
5490,14355,east,71241
5491,18360,east,80364
5492,6531,d3d,174126
5493,15037,east,72970
5494,6610,d3d,174257
5495,7704,d3d,176812
5496,7743,d3d,176899
5497,13013,east,68873
5498,7766,d3d,176943
5499,7725,d3d,176881
5500,5173,d3d,169549
5501,15829,east,74201
5502,11754,east,66104
5503,18943,east,81312
5504,15414,east,73578
5505,4667,d3d,167332
5506,5877,d3d,171489
5507,18465,east,80530
5508,4107,d3d,166036
5509,4537,d3d,166934
5510,3500,d3d,164481
5511,4500,d3d,166871
5512,14363,east,71261
5513,13886,east,70488
5514,4332,d3d,166519
5515,16531,east,75309
5516,7009,d3d,175208
5517,18868,east,81218
5518,6039,d3d,172170
5519,14712,east,72250
5520,16943,east,77000
5521,7069,d3d,175298
5522,16109,east,74725
5523,7160,d3d,175538
5524,9632,east,61836
5525,14598,east,71643
5526,9343,east,60109
5527,14566,east,71583
5528,17005,east,77179
5529,5075,d3d,169332
5530,14857,east,72694
5531,17893,east,79532
5532,17145,east,77450
5533,17808,east,79338
5534,13186,east,69187
5535,10059,east,62620
5536,17146,east,77452
5537,16119,east,74743
5538,14701,east,72231
5539,12882,east,68493
5540,2527,d3d,161549
5541,10851,east,64063
5542,16208,east,74886
5543,10247,east,62870
5544,4854,d3d,167578
5545,13637,east,70058
5546,15312,east,73393
5547,3004,d3d,163118
5548,8530,east,56345
5549,8729,east,56710
5550,4576,d3d,167218
5551,10909,east,64155
5552,13518,east,69834
5553,15415,east,73579
5554,2593,d3d,161640
5555,14866,east,72705
5556,13980,east,70620
5557,15205,east,73218
5558,3139,d3d,163437
5559,12793,east,67890
5560,18385,east,80398
5561,18474,east,80546
5562,2419,d3d,161394
5563,9936,east,62468
5564,15637,east,73905
5565,5260,d3d,169899
5566,8086,east,55562
5567,9081,east,57389
5568,12019,east,66613
5569,15053,east,73004
5570,7745,d3d,176901
5571,8135,east,55640
5572,5380,d3d,170154
5573,5268,d3d,169908
5574,8647,east,56581
5575,18364,east,80373
5576,4275,d3d,166429
5577,15080,east,73033
5578,15837,east,74289
5579,11475,east,64990
5580,5315,d3d,170019
5581,2323,d3d,161222
5582,5711,d3d,170870
5583,2075,d3d,160795
5584,18479,east,80553
5585,5385,d3d,170164
5586,14103,east,70902
5587,14745,east,72322
5588,10364,east,63289
5589,1237,d3d,158963
5590,14340,east,71222
5591,13774,east,70266
5592,7632,d3d,176658
5593,14462,east,71450
5594,16022,east,74609
5595,12593,east,67597
5596,3181,d3d,163486
5597,9224,east,59508
5598,14034,east,70775
5599,2169,d3d,160985
5600,15884,east,74414
5601,6382,d3d,173753
5602,8371,east,56027
5603,4117,d3d,166051
5604,6200,d3d,173049
5605,8432,east,56137
5606,16093,east,74709
5607,4202,d3d,166257
5608,3559,d3d,164628
5609,12922,east,68704
5610,1114,d3d,158748
5611,11537,east,65080
5612,10170,east,62769
5613,3864,d3d,165353
5614,11292,east,64714
5615,545,d3d,157508
5616,13453,east,69705
5617,16926,east,76965
5618,16653,east,75515
5619,13229,east,69255
5620,4562,d3d,167203
5621,18948,east,81317
5622,18144,east,79964
5623,409,d3d,157169
5624,16830,east,76811
5625,8423,east,56119
5626,10917,east,64165
5627,2842,d3d,162868
5628,7822,east,55033
5629,19014,east,81399
5630,18251,east,80169
5631,3909,d3d,165460
5632,11785,east,66183
5633,15253,east,73286
5634,7884,east,55238
5635,3707,d3d,165014
5636,2758,d3d,162696
5637,5928,d3d,171616
5638,2098,d3d,160830
5639,2782,d3d,162732
5640,11386,east,64877
5641,5128,d3d,169451
5642,3963,d3d,165546
5643,9961,east,62493
5644,6786,d3d,174717
5645,11517,east,65053
5646,11234,east,64624
5647,17847,east,79455
5648,17282,east,77676
5649,4067,d3d,165935
5650,6037,d3d,172104
5651,9583,east,61624
5652,4554,d3d,167195
5653,13923,east,70542
5654,18436,east,80492
5655,553,d3d,157527
5656,607,d3d,157700
5657,18569,east,80713
5658,6195,d3d,173031
5659,9064,east,57361
5660,13327,east,69528
5661,11809,east,66310
5662,14272,east,71130
5663,5237,d3d,169856
5664,14968,east,72850
5665,9695,east,62131
5666,10326,east,63194
5667,8384,east,56041
5668,7471,d3d,176196
5669,10320,east,63124
5670,15036,east,72954
5671,9733,east,62196
5672,9772,east,62250
5673,17051,east,77267
5674,5987,d3d,171955
5675,11689,east,65931
5676,15668,east,73957
5677,12840,east,67951
5678,419,d3d,157196
5679,13997,east,70660
5680,8158,east,55668
5681,15933,east,74487
5682,8776,east,56778
5683,16556,east,75341
5684,12216,east,67042
5685,15834,east,74206
5686,15697,east,73992
5687,6295,d3d,173373
5688,93,d3d,156607
5689,1221,d3d,158941
5690,1592,d3d,159717
5691,16289,east,74980
5692,3275,d3d,163804
5693,7596,d3d,176494
5694,7669,d3d,176746
5695,44,d3d,156426
5696,13155,east,69145
5697,12017,east,66611
5698,6386,d3d,173758
5699,3325,d3d,164094
5700,15434,east,73614
5701,10316,east,63094
5702,9855,east,62351
5703,7422,d3d,176036
5704,10578,east,63614
5705,6612,d3d,174259
5706,18274,east,80229
5707,10658,east,63750
5708,6395,d3d,173775
5709,15170,east,73158
5710,17585,east,78827
5711,18042,east,79799
5712,14719,east,72259
5713,9788,east,62267
5714,15198,east,73209
5715,12923,east,68707
5716,2407,d3d,161381
5717,1265,d3d,158997
5718,8476,east,56238
5719,4035,d3d,165870
5720,19082,east,81491
5721,8752,east,56745
5722,541,d3d,157504
5723,13879,east,70480
5724,8562,east,56411
5725,10175,east,62774
5726,5948,d3d,171656
5727,3297,d3d,164041
5728,15592,east,73839
5729,15596,east,73845
5730,13913,east,70523
5731,12905,east,68680
5732,2128,d3d,160900
5733,3487,d3d,164454
5734,17011,east,77195
5735,7351,d3d,175932
5736,8702,east,56666
5737,5295,d3d,169976
5738,7344,d3d,175924
5739,4534,d3d,166930
5740,14860,east,72697
5741,18156,east,79976
5742,222,d3d,156818
5743,1541,d3d,159591
5744,8847,east,56894
5745,15661,east,73950
5746,6595,d3d,174236
5747,16303,east,75002
5748,2039,d3d,160693
5749,6302,d3d,173382
5750,1034,d3d,158600
5751,7140,d3d,175509
5752,3263,d3d,163789
5753,13645,east,70085
5754,1934,d3d,160487
5755,14264,east,71122
5756,7255,d3d,175735
5757,11600,east,65608
5758,556,d3d,157530
5759,3432,d3d,164309
5760,7526,d3d,176303
5761,18080,east,79857
5762,3238,d3d,163702
5763,5033,d3d,169109
5764,753,d3d,158012
5765,13642,east,70080
5766,5959,d3d,171919
5767,9561,east,61564
5768,7891,east,55245
5769,7056,d3d,175282
5770,9679,east,62092
5771,16117,east,74741
5772,6841,d3d,174856
5773,12384,east,67263
5774,15864,east,74364
5775,15604,east,73856
5776,15830,east,74202
5777,10149,east,62748
5778,15047,east,72998
5779,3258,d3d,163742
5780,7639,d3d,176665
5781,1392,d3d,159308
5782,3757,d3d,165080
5783,14015,east,70692
5784,12358,east,67231
5785,14573,east,71591
5786,2738,d3d,162528
5787,4662,d3d,167322
5788,15720,east,74040
5789,10114,east,62694
5790,14650,east,71714
5791,17442,east,78604
5792,17182,east,77525
5793,16731,east,75619
5794,17399,east,78519
5795,12477,east,67429
5796,1211,d3d,158931
5797,15194,east,73205
5798,18959,east,81329
5799,9988,east,62533
5800,11352,east,64816
5801,9675,east,62088
5802,8808,east,56824
5803,11171,east,64544
5804,13322,east,69502
5805,9538,east,61506
5806,13145,east,69118
5807,4532,d3d,166928
5808,4840,d3d,167562
5809,8099,east,55585
5810,11017,east,64335
5811,15529,east,73750
5812,13773,east,70265
5813,1842,d3d,160313
5814,1545,d3d,159598
5815,17541,east,78755
5816,867,d3d,158201
5817,5190,d3d,169594
5818,16123,east,74749
5819,15984,east,74545
5820,1456,d3d,159411
5821,10739,east,63855
5822,10888,east,64126
5823,6793,d3d,174745
5824,15782,east,74130
5825,8585,east,56456
5826,17036,east,77237
5827,16979,east,77128
5828,14269,east,71127
5829,17296,east,77703
5830,328,d3d,157052
5831,12254,east,67089
5832,8394,east,56054
5833,17436,east,78597
5834,2910,d3d,162968
5835,9013,east,57228
5836,3112,d3d,163316
5837,7333,d3d,175907
5838,4738,d3d,167421
5839,14459,east,71447
5840,3545,d3d,164607
5841,8273,east,55852
5842,9468,east,61317
5843,9866,east,62364
5844,11677,east,65900
5845,15824,east,74195
5846,15885,east,74415
5847,336,d3d,157064
5848,1798,d3d,160244
5849,13714,east,70182
5850,6936,d3d,175013
5851,12981,east,68828
5852,5345,d3d,170075
5853,4749,d3d,167437
5854,4649,d3d,167307
5855,18188,east,80086
5856,6813,d3d,174817
5857,4677,d3d,167348
5858,17711,east,79110
5859,11738,east,66080
5860,4977,d3d,168890
5861,112,d3d,156640
5862,12147,east,66916
5863,14361,east,71256
5864,13922,east,70539
5865,1235,d3d,158961
5866,12078,east,66695
5867,11696,east,65943
5868,2809,d3d,162771
5869,4620,d3d,167270
5870,13871,east,70472
5871,10553,east,63576
5872,14523,east,71532
5873,786,d3d,158079
5874,2467,d3d,161471
5875,12972,east,68781
5876,7887,east,55241
5877,18059,east,79821
5878,16459,east,75219
5879,13801,east,70379
5880,8340,east,55984
5881,8535,east,56353
5882,16186,east,74862
5883,14914,east,72778
5884,18971,east,81342
5885,6562,d3d,174176
5886,16673,east,75537
5887,18383,east,80396
5888,14651,east,71715
5889,2578,d3d,161623
5890,12573,east,67563
5891,11466,east,64980
5892,6826,d3d,174830
5893,3335,d3d,164105
5894,9192,east,59461
5895,17956,east,79660
5896,2862,d3d,162899
5897,11581,east,65159
5898,18131,east,79950
5899,6307,d3d,173404
5900,1755,d3d,160173
5901,5453,d3d,170295
5902,948,d3d,158416
5903,275,d3d,156893
5904,3689,d3d,164974
5905,15852,east,74349
5906,8014,east,55454
5907,354,d3d,157089
5908,8520,east,56330
5909,6413,d3d,173821
5910,3994,d3d,165729
5911,5556,d3d,170456
5912,7020,d3d,175228
5913,13284,east,69416
5914,17123,east,77425
5915,17932,east,79613
5916,4402,d3d,166661
5917,6878,d3d,174901
5918,16178,east,74851
5919,15556,east,73798
5920,14584,east,71604
5921,4900,d3d,168646
5922,15420,east,73585
5923,8564,east,56415
5924,15399,east,73545
5925,6360,d3d,173693
5926,17034,east,77232
5927,12329,east,67185
5928,13271,east,69360
5929,9605,east,61708
5930,10259,east,62882
5931,862,d3d,158196
5932,12883,east,68494
5933,3397,d3d,164246
5934,17393,east,78511
5935,11373,east,64863
5936,15557,east,73799
5937,2640,d3d,162243
5938,8720,east,56697
5939,10065,east,62628
5940,14826,east,72625
5941,17538,east,78752
5942,1217,d3d,158937
5943,10549,east,63571
5944,16225,east,74905
5945,5566,d3d,170551
5946,7997,east,55436
5947,1233,d3d,158959
5948,12604,east,67609
5949,1645,d3d,159989
5950,12616,east,67622
5951,1550,d3d,159607
5952,8894,east,56959
5953,7407,d3d,176015
5954,9368,east,60193
5955,6426,d3d,173858
5956,17802,east,79331
5957,2457,d3d,161455
5958,4145,d3d,166095
5959,18279,east,80235
5960,2784,d3d,162734
5961,2394,d3d,161353
5962,12760,east,67831
5963,14579,east,71598
5964,3781,d3d,165115
5965,18626,east,80777
5966,3889,d3d,165436
5967,1503,d3d,159474
5968,15739,east,74060
5969,9369,east,60194
5970,11275,east,64693
5971,10636,east,63709
5972,16909,east,76942
5973,11539,east,65090
5974,17512,east,78715
5975,14576,east,71595
5976,9125,east,57457
5977,10987,east,64301
5978,14100,east,70899
5979,3874,d3d,165408
5980,3540,d3d,164602
5981,13711,east,70179
5982,11540,east,65091
5983,576,d3d,157560
5984,11609,east,65628
5985,15025,east,72935
5986,11357,east,64827
5987,5247,d3d,169876
5988,6942,d3d,175019
5989,2748,d3d,162540
5990,8741,east,56729
5991,8406,east,56081
5992,13762,east,70249
5993,8661,east,56597
5994,10890,east,64128
5995,5723,d3d,170882
5996,11161,east,64532
5997,13893,east,70495
5998,7636,d3d,176662
5999,7665,d3d,176741
6000,18133,east,79952
6001,7627,d3d,176546
6002,8558,east,56406
6003,4413,d3d,166678
6004,13845,east,70444
6005,15392,east,73535
6006,14988,east,72874
6007,17052,east,77268
6008,7184,d3d,175595
6009,17557,east,78773
6010,5502,d3d,170385
6011,10802,east,63962
6012,15600,east,73851
6013,4692,d3d,167369
6014,14859,east,72696
6015,11716,east,65987
6016,16242,east,74932
6017,11914,east,66479
6018,5813,d3d,171280
6019,14662,east,71733
6020,9116,east,57446
6021,12832,east,67940
6022,973,d3d,158458
6023,16254,east,74944
6024,3278,d3d,163819
6025,15425,east,73595
6026,5822,d3d,171297
6027,1370,d3d,159286
6028,6835,d3d,174849
6029,15038,east,72971
6030,3156,d3d,163457
6031,4892,d3d,168594
6032,14300,east,71176
6033,17276,east,77668
6034,1272,d3d,159007
6035,11392,east,64884
6036,8824,east,56851
6037,255,d3d,156864
6038,3097,d3d,163295
6039,7829,east,55040
6040,17078,east,77305
6041,16128,east,74758
6042,6709,d3d,174601
6043,11844,east,66388
6044,6583,d3d,174209
6045,1432,d3d,159377
6046,660,d3d,157803
6047,11277,east,64695
6048,2410,d3d,161384
6049,2179,d3d,161002
6050,1672,d3d,160028
6051,8018,east,55459
6052,6834,d3d,174848
6053,13265,east,69335
6054,9564,east,61575
6055,11569,east,65142
6056,5735,d3d,171002
6057,12295,east,67142
6058,7938,east,55312
6059,16839,east,76838
6060,804,d3d,158131
6061,1605,d3d,159731
6062,18234,east,80144
6063,9324,east,60056
6064,11,d3d,156361
6065,4743,d3d,167430
6066,4146,d3d,166096
6067,2119,d3d,160869
6068,14139,east,70944
6069,11260,east,64668
6070,15078,east,73031
6071,15057,east,73008
6072,2327,d3d,161226
6073,8840,east,56885
6074,7360,d3d,175942
6075,3445,d3d,164329
6076,2150,d3d,160943
6077,18801,east,81094
6078,4675,d3d,167345
6079,13246,east,69300
6080,4084,d3d,165958
6081,18338,east,80325
6082,14768,east,72387
6083,15572,east,73817
6084,17898,east,79546
6085,5667,d3d,170802
6086,14387,east,71311
6087,15999,east,74572
6088,7384,d3d,175980
6089,6518,d3d,174103
6090,15328,east,73419
6091,9403,east,60249
6092,10648,east,63726
6093,10907,east,64151
6094,3098,d3d,163296
6095,17118,east,77416
6096,8072,east,55548
6097,4039,d3d,165874
6098,2921,d3d,162983
6099,3842,d3d,165311
6100,15467,east,73660
6101,1182,d3d,158897
6102,13261,east,69331
6103,963,d3d,158434
6104,14672,east,72112
6105,9623,east,61816
6106,17076,east,77302
6107,4428,d3d,166717
6108,10936,east,64225
6109,3260,d3d,163782
6110,17743,east,79215
6111,1479,d3d,159449
6112,17055,east,77275
6113,17639,east,78923
6114,14255,east,71098
6115,16513,east,75283
6116,10643,east,63721
6117,16565,east,75357
6118,13361,east,69581
6119,10990,east,64304
6120,5743,d3d,171110
6121,12466,east,67416
6122,12039,east,66635
6123,643,d3d,157746
6124,6479,d3d,173987
6125,13332,east,69539
6126,8262,east,55839
6127,16015,east,74600
6128,13549,east,69947
6129,2177,d3d,160999
6130,11934,east,66509
6131,3179,d3d,163484
6132,11512,east,65047
6133,12980,east,68827
6134,10938,east,64229
6135,1726,d3d,160114
6136,16654,east,75516
6137,6923,d3d,174994
6138,10183,east,62784
6139,1584,d3d,159667
6140,14476,east,71465
6141,1601,d3d,159726
6142,6346,d3d,173558
6143,13188,east,69191
6144,18785,east,81077
6145,12487,east,67447
6146,17026,east,77214
6147,15656,east,73933
6148,13620,east,70041
6149,2276,d3d,161147
6150,7925,east,55299
6151,9665,east,61992
6152,5536,d3d,170433
6153,1094,d3d,158694
6154,4466,d3d,166814
6155,10650,east,63728
6156,4569,d3d,167211
6157,2028,d3d,160682
6158,11109,east,64455
6159,6351,d3d,173590
6160,4948,d3d,168782
6161,8967,east,57116
6162,17089,east,77369
6163,1532,d3d,159567
6164,7305,d3d,175859
6165,16088,east,74698
6166,7516,d3d,176286
6167,3851,d3d,165325
6168,13310,east,69477
6169,19165,east,81657
6170,11704,east,65956
6171,18328,east,80309
6172,19060,east,81464
6173,3543,d3d,164605
6174,18838,east,81163
6175,14741,east,72318
6176,8330,east,55956
6177,2649,d3d,162252
6178,16017,east,74602
6179,10664,east,63760
6180,6579,d3d,174204
6181,7376,d3d,175968
6182,11680,east,65905
6183,13041,east,68917
6184,16667,east,75531
6185,8954,east,57077
6186,2425,d3d,161401
6187,1701,d3d,160072
6188,13473,east,69733
6189,6991,d3d,175176
6190,13237,east,69266
6191,16652,east,75514
6192,8486,east,56255
6193,2590,d3d,161637
6194,8938,east,57036
6195,9456,east,61294
6196,17689,east,79062
6197,1531,d3d,159566
6198,1064,d3d,158655
6199,3437,d3d,164318
6200,14903,east,72764
6201,17565,east,78782
6202,7652,d3d,176703
6203,11697,east,65945
6204,18661,east,80856
6205,6049,d3d,172189
6206,7232,d3d,175690
6207,3523,d3d,164572
6208,448,d3d,157268
6209,12824,east,67924
6210,10612,east,63653
6211,2706,d3d,162409
6212,9112,east,57424
6213,5810,d3d,171276
6214,5317,d3d,170021
6215,4019,d3d,165774
6216,2729,d3d,162511
6217,19063,east,81467
6218,8606,east,56504
6219,18335,east,80320
6220,1799,d3d,160245
6221,614,d3d,157708
6222,9210,east,59485
6223,1311,d3d,159149
6224,4043,d3d,165878
6225,13511,east,69827
6226,12674,east,67696
6227,7074,d3d,175306
6228,3913,d3d,165464
6229,12119,east,66755
6230,3668,d3d,164896
6231,2848,d3d,162875
6232,3811,d3d,165190
6233,17395,east,78513
6234,8879,east,56936
6235,1406,d3d,159331
6236,13378,east,69618
6237,6024,d3d,172002
6238,2095,d3d,160824
6239,11010,east,64328
6240,15812,east,74182
6241,16964,east,77086
6242,8914,east,57005
6243,12199,east,67014
6244,12917,east,68697
6245,5455,d3d,170297
6246,15243,east,73264
6247,12817,east,67914
6248,2219,d3d,161054
6249,14062,east,70832
6250,897,d3d,158316
6251,7973,east,55357
6252,178,d3d,156744
6253,4845,d3d,167567
6254,16718,east,75603
6255,5969,d3d,171932
6256,1573,d3d,159655
6257,14879,east,72729
6258,790,d3d,158102
6259,17632,east,78915
6260,5792,d3d,171232
6261,5265,d3d,169904
6262,2286,d3d,161158
6263,288,d3d,156908
6264,16443,east,75193
6265,5248,d3d,169877
6266,17676,east,79044
6267,14923,east,72789
6268,17770,east,79260
6269,18859,east,81204
6270,2516,d3d,161528
6271,14000,east,70667
6272,1933,d3d,160486
6273,6901,d3d,174954
6274,9669,east,62013
6275,17723,east,79192
6276,14761,east,72369
6277,12362,east,67236
6278,14013,east,70689
6279,17645,east,78931
6280,10718,east,63818
6281,4751,d3d,167439
6282,9171,east,59339
6283,16564,east,75354
6284,2538,d3d,161561
6285,1122,d3d,158760
6286,16328,east,75032
6287,15883,east,74413
6288,7337,d3d,175911
6289,14799,east,72431
6290,14947,east,72827
6291,171,d3d,156734
6292,12137,east,66877
6293,10649,east,63727
6294,6255,d3d,173241
6295,15225,east,73239
6296,6002,d3d,171971
6297,6368,d3d,173704
6298,8304,east,55923
6299,6619,d3d,174266
6300,15035,east,72953
6301,1769,d3d,160203
6302,10709,east,63808
6303,3062,d3d,163211
6304,4779,d3d,167476
6305,4988,d3d,168954
6306,4652,d3d,167310
6307,8461,east,56210
6308,10329,east,63201
6309,4379,d3d,166595
6310,9021,east,57281
6311,3893,d3d,165440
6312,10932,east,64220
6313,5256,d3d,169894
6314,9565,east,61576
6315,16658,east,75521
6316,18460,east,80524
6317,3538,d3d,164600
6318,5648,d3d,170775
6319,14933,east,72807
6320,16739,east,75631
6321,3501,d3d,164482
6322,13684,east,70148
6323,7240,d3d,175702
6324,114,d3d,156643
6325,5860,d3d,171457
6326,13392,east,69634
6327,14162,east,70978
6328,12218,east,67044
6329,8803,east,56817
6330,6881,d3d,174904
6331,741,d3d,157993
6332,18380,east,80391
6333,192,d3d,156771
6334,666,d3d,157816
6335,18784,east,81076
6336,7119,d3d,175482
6337,14318,east,71197
6338,12107,east,66739
6339,8650,east,56584
6340,16450,east,75202
6341,12879,east,68461
6342,10305,east,62958
6343,7225,d3d,175679
6344,8678,east,56615
6345,9509,east,61432
6346,11573,east,65149
6347,2284,d3d,161156
6348,6474,d3d,173964
6349,1840,d3d,160311
6350,8851,east,56898
6351,266,d3d,156875
6352,9709,east,62165
6353,17179,east,77522
6354,10764,east,63899
6355,15719,east,74039
6356,4636,d3d,167292
6357,8838,east,56883
6358,15139,east,73105
6359,3333,d3d,164103
6360,16313,east,75015
6361,5139,d3d,169472
6362,16048,east,74647
6363,10163,east,62762
6364,15271,east,73310
6365,7727,d3d,176883
6366,13731,east,70208
6367,14816,east,72610
6368,388,d3d,157133
6369,6155,d3d,172500
6370,14735,east,72305
6371,602,d3d,157685
6372,18832,east,81153
6373,5282,d3d,169933
6374,6062,d3d,172215
6375,17094,east,77378
6376,17012,east,77197
6377,3286,d3d,163832
6378,8069,east,55544
6379,15068,east,73021
6380,15602,east,73853
6381,8112,east,55602
6382,12240,east,67075
6383,13636,east,70057
6384,9573,east,61612
6385,4866,d3d,167602
6386,3536,d3d,164598
6387,18914,east,81276
6388,16223,east,74903
6389,11085,east,64423
6390,2413,d3d,161388
6391,6782,d3d,174712
6392,5012,d3d,169028
6393,14928,east,72801
6394,9251,east,59747
6395,4763,d3d,167454
6396,13889,east,70491
6397,12188,east,67002
6398,10088,east,62653
6399,9293,east,59968
6400,7390,d3d,175988
